Node_Label,ID_,Location,Parent_Foreign_Id,Parent_Foreign_Source,IP_Management,MgmtType_,svc_Forced,cat_,Asset_category,Asset_region,Asset_serialNumber,Asset_assetNumber,Asset_latitude,Asset_longitude,Asset_thresholdCategory,Asset_notifyCategory,Asset_pollerCategory,Asset_displayCategory,Asset_managedObjectType,Asset_managedObjectInstance,Asset_circuitId,Asset_description,MetaData_requisition:serviceId,MetaData_requisition:serviceName,MetaData_requisition:customerId,MetaData_requisition:customerName,Asset_comment,Asset_building,Asset_floor,Asset_room,Asset_rack,Asset_rackunitheight,Asset_slot,Asset_port,Asset_region,Asset_division,Asset_department,Asset_address1,Asset_address2,Asset_city,Asset_state,Asset_zip,Asset_country,Asset_modelnumber,Asset_manufacturer,Asset_vendor,Asset_vendorphone,Asset_vendorfax,Asset_userlastmodified,Asset_lastmodifieddate,Asset_dateinstalled,Asset_lease,Asset_leaseexpires,Asset_supportphone,Asset_maintcontract,Asset_maintcontractexpires,Asset_username,Asset_password,Asset_enable,Asset_autoenable,Asset_connection,Asset_operatingsystem,Asset_cpu,Asset_ram,Asset_storagectrl,Asset_hdd1,Asset_hdd2,Asset_hdd3,Asset_hdd4,Asset_hdd5,Asset_hdd6,Asset_numpowersupplies,Asset_inputpower,Asset_additionalhardware,Asset_admin,Asset_snmpcommunity
ONT_100060690957,ONT_100060690957,Default,SO18BPK1_POLE_0017_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C14FA0D,,50.922527,-1.3724506,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,035b99b4-378d-4754-b7e5-7a1a884dc0e8,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062031865,ONT_100062031865,Default,SO18BPK1_POLE_0017_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C296FF9,,50.922527,-1.3724506,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,5a0dff66-1d6b-4668-9777-f1a825d4e8af,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10034869915,ONT_10034869915,Default,SO18BPK1_POLE_0017_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2561FF69B,,50.922928,-1.3733985,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,0911aefe-6b8a-4882-96e2-483268846185,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10034869916,ONT_10034869916,Default,SO18BPK1_POLE_0017_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2561FF69C,,50.922928,-1.3733985,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,76523c4a-2197-452b-854a-9c545f57be04,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10034869917,ONT_10034869917,Default,SO18BPK1_POLE_0017_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2561FF69D,,50.922928,-1.3733985,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,be4144ac-6654-4680-a6af-5fd5c1c36dd4,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062031862,ONT_100062031862,Default,SO18BPK1_POLE_0017_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C296FF6,,50.922527,-1.3724506,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,097773fd-d9b9-44b2-adee-86d9d4322bd0,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060690919,ONT_100060690919,Default,SO18BPK1_POLE_0017_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C14F9E7,,50.922188,-1.3729247,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,588b905d-4ce1-45bd-a211-8ae0ec1bca69,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062031864,ONT_100062031864,Default,SO18BPK1_POLE_0017_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C296FF8,,50.922527,-1.3724506,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,f169813e-e62f-463a-b7c4-30779397f63b,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060690916,ONT_100060690916,Default,SO18BPK1_POLE_0017_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C14F9E4,,50.922756,-1.3731731,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,ce4a7009-98f8-40f2-b8e4-c34490ae2b6a,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062031860,ONT_100062031860,Default,SO18BPK1_POLE_0017_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C296FF4,,50.922527,-1.3724506,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,b1e5e802-4ee8-404d-b36b-f1c3b2215481,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062031863,ONT_100062031863,Default,SO18BPK1_POLE_0017_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C296FF7,,50.922527,-1.3724506,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,ee56b11d-3cd2-49bc-9fb9-723f8832a945,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001308033,ONT_10001308033,Default,SO18BPK1_POLE_0018_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2541FD981,,50.9222,-1.3716583,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,6c679c84-8a94-485f-8939-706a0636c11c,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001308029,ONT_10001308029,Default,SO18BPK1_POLE_0018_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2541FD97D,,50.9222,-1.3716583,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,798d9586-c1ba-496d-a9f5-fe34346ffd0f,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200002900678,ONT_200002900678,Default,SO18BPK1_POLE_0018_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2E911A12C6,,50.92231,-1.3719413,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,37c10d1b-ebec-4063-a5b3-3ff016d5c9dc,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001308027,ONT_10001308027,Default,SO18BPK1_POLE_0018_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2541FD97B,,50.9222,-1.3716583,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,f4ba4185-1dc5-438e-a6c7-7a395c198e88,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200002900674,ONT_200002900674,Default,SO18BPK1_POLE_0018_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2E911A12C2,,50.92231,-1.3719413,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,2a9d2219-61ad-42c6-9cc5-2913aa80a8fc,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001308030,ONT_10001308030,Default,SO18BPK1_POLE_0018_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2541FD97E,,50.9222,-1.3716583,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,53f87ba4-76e9-45de-b1c1-fddb84d3a58d,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001308032,ONT_10001308032,Default,SO18BPK1_POLE_0018_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2541FD980,,50.9222,-1.3716583,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,8f1872f3-bc79-4e8f-b76d-8a8806f6ccda,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001308031,ONT_10001308031,Default,SO18BPK1_POLE_0018_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2541FD97F,,50.9222,-1.3716583,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,f2a811ce-f211-471e-bb6f-17d35dd1c0c0,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001308035,ONT_10001308035,Default,SO18BPK1_POLE_0018_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2541FD983,,50.9222,-1.3716583,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,c0230f3c-19a3-4ba5-91bc-69d5e14e7efd,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001308034,ONT_10001308034,Default,SO18BPK1_POLE_0018_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2541FD982,,50.9222,-1.3716583,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,b5c2a07a-4b80-4e0e-9cb0-607c1beaed46,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001308026,ONT_10001308026,Default,SO18BPK1_POLE_0018_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2541FD97A,,50.9222,-1.3716583,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,8c868da7-de6e-4b6d-90fe-99584b32001c,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200002900676,ONT_200002900676,Default,SO18BPK1_POLE_0018_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2E911A12C4,,50.92231,-1.3719413,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,0beaca48-75b8-4426-9acb-b95228740185,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001308028,ONT_10001308028,Default,SO18BPK1_POLE_0018_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2541FD97C,,50.9222,-1.3716583,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,9ee90e6d-91c4-447a-b313-e726bbab713d,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200002900675,ONT_200002900675,Default,SO18BPK1_POLE_0018_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2E911A12C3,,50.92231,-1.3719413,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,c8fd716b-453b-4065-8b32-46b2ec4079e5,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001308025,ONT_10001308025,Default,SO18BPK1_POLE_0018_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2541FD979,,50.9222,-1.3716583,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,babb67fb-6f22-4c5e-8b07-40a6f02936db,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200002900677,ONT_200002900677,Default,SO18BPK1_POLE_0018_SPL16_0001,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2E911A12C5,,50.92231,-1.3719413,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,796a8025-ed65-449d-8271-6f39946fc3e3,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060690927,ONT_100060690927,Default,SO18BPK1_POLE_0018_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C14F9EF,,50.921925,-1.3722311,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,d209e670-4ea1-462f-8be3-b8e4d64241eb,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062031868,ONT_100062031868,Default,SO18BPK1_POLE_0018_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C296FFC,,50.92155,-1.3715247,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,0d6e388c-38f0-4bc7-9c21-a80b4bf6fda7,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062031867,ONT_100062031867,Default,SO18BPK1_POLE_0018_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C296FFB,,50.92155,-1.3715247,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,28c12bef-cdcd-46f7-b215-b0145be5645a,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060690926,ONT_100060690926,Default,SO18BPK1_POLE_0018_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C14F9EE,,50.9222,-1.3716583,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,354b54a9-04f5-4e9c-9340-14c922999365,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10034862527,ONT_10034862527,Default,SO18BPK1_POLE_0018_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2561FD9BF,,50.9222,-1.3716583,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,cbd3945f-8c34-46c1-bad9-22db95fd6ba9,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10093019053,ONT_10093019053,Default,SO18BPK1_POLE_0018_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF259973FAD,,50.921814,-1.3719349,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,32422265-b94e-4f22-8b52-87824036648f,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062031871,ONT_100062031871,Default,SO18BPK1_POLE_0018_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C296FFF,,50.921505,-1.3711412,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,044f1b2e-4497-49ea-b933-84ae7ca1c63d,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060690928,ONT_100060690928,Default,SO18BPK1_POLE_0018_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C14F9F0,,50.921814,-1.3719338,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,19bc935d-10b0-4a35-a5f9-fa2e31161d48,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062514034,ONT_100062514034,Default,SO18BPK1_POLE_0018_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C30CB72,,50.92155,-1.3714536,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,0deace70-8d43-4a45-9b28-2a4f12d70e78,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062691480,ONT_100062691480,Default,SO18BPK1_POLE_0018_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C338098,,50.92155,-1.3715247,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,014b32b4-6e18-486c-b474-addceba286aa,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062514574,ONT_100062514574,Default,SO18BPK1_POLE_0018_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C30CD8E,,50.921505,-1.3711412,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,aa4fc002-af10-4d8e-9287-7454b8ecaca2,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060690929,ONT_100060690929,Default,SO18BPK1_POLE_0018_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C14F9F1,,50.921814,-1.3719338,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,6a735116-3502-4fbd-a1de-72752fec85aa,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062691481,ONT_100062691481,Default,SO18BPK1_POLE_0018_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C338099,,50.92155,-1.3714536,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,a9123007-9ec9-4623-9cb4-96639b9f8752,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060690930,ONT_100060690930,Default,SO18BPK1_POLE_0018_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C14F9F2,,50.921753,-1.3716928,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,ffae0eb5-f124-4d42-ad55-40dc12b639e2,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062514036,ONT_100062514036,Default,SO18BPK1_POLE_0018_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C30CB74,,50.92155,-1.3714536,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,72aba98b-9e27-47dd-a1eb-0d3ce63ff3c5,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100062031870,ONT_100062031870,Default,SO18BPK1_POLE_0018_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C296FFE,,50.921505,-1.3711412,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,9ff547cb-3699-416d-bdd2-363cd21dfa6f,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001318338,ONT_10001318338,Default,SO18BPK1_POLE_0017_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2542001C2,,50.92204,-1.37258,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,4490475a-6477-4b04-b1a6-c9fc3ef53a86,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001318341,ONT_10001318341,Default,SO18BPK1_POLE_0017_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2542001C5,,50.92204,-1.3725775,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,2dfaaf76-9d86-4929-860f-e170d4ae9918,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001318344,ONT_10001318344,Default,SO18BPK1_POLE_0017_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2542001C8,,50.92204,-1.3725775,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,2411ae45-44bb-4930-b374-a20c5f9578bf,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_10001318342,ONT_10001318342,Default,SO18BPK1_POLE_0017_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2542001C6,,50.92204,-1.3725775,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,6c4bde98-a68f-4206-b304-7c1f0c39d286,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060690923,ONT_100060690923,Default,SO18BPK1_POLE_0017_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C14F9EB,,50.9224,-1.3721251,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,d160ed69-7a73-4c72-8987-1adc3bc1e701,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_200002900673,ONT_200002900673,Default,SO18BPK1_POLE_0017_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF2E911A12C1,,50.92231,-1.3719413,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,c330775b-a451-445d-94cc-0d7eda0d0f17,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ONT_100060690924,ONT_100060690924,Default,SO18BPK1_POLE_0017_SPL16_0002,southamptonGPONLargeStatic,254.0.0.1,N,,,,,ALCLF174C14F9EC,,50.922043,-1.3725775,,,,,InventoryObject/ViewableObject/ConfigurationItem/GenericCommunicationsElement/GenericPhysicalElement/OpticalNetworkTerminal,1caa6bdb-5808-4afb-909d-bd8907c87e87,,,,NOT_ASSIGNED,,NOT_ASSIGNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
